A COMPRA DE MERCADORIA CONF. NF.  34256 FOR. J.J DISTRIBUIDORA DE ALIM.  LTDA  em  15/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  181215 FOR. INDUSTRIA DE TEMPERO  REGINA LTDA  em  24/04/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  449299 FOR. GR DISTRIBUIDORA LTDA  em  27/03/2019
 27/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  449299 FOR. GR DISTRIBUIDORA LTDA  em  27/03/2019
 27/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  811781 FOR. FRANCISCO DE SOUSA PIRES  em  08/03/2019
 08/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  811781 FOR. FRANCISCO DE SOUSA PIRES  em  08/03/2019
 08/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  813250 FOR. FRANCISCO DE SOUSA PIRES  em  14/03/2019
 14/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  813250 FOR. FRANCISCO DE SOUSA PIRES  em  14/03/2019
 14/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  828776 FOR. FRANCISCO DE SOUSA PIRES  em  15/05/2019
 15/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  828776 FOR. FRANCISCO DE SOUSA PIRES  em  15/05/2019
 15/05/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  841331 FOR. FRANCISCO DE SOUSA PIRES  em  29/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  842118 FOR. FRANCISCO DE SOUSA PIRES  em  30/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  842057 FOR. FRANCISCO DE SOUSA PIRES  em  30/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1328420 FOR. DSG - DISTRIBUIDORA DE  ALIMENTOS LTDA  em  16/04/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  434215 FOR. DSA-DISTRIBUIDORA  SORRISO DE ALIMENTOS LTDA  em  24/04/2019
 24/04/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  434215 FOR. DSA-DISTRIBUIDORA  SORRISO DE ALIMENTOS LTDA  em  24/04/2019
 24/04/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  437025 FOR. DSA-DISTRIBUIDORA  SORRISO DE ALIMENTOS LTDA  em  26/06/2019
 14/05/2019
 14/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  437025 FOR. DSA-DISTRIBUIDORA  SORRISO DE ALIMENTOS LTDA  em  26/06/2019
 14/05/2019
 14/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  944342 FOR. DISTRIBUIDORA DE BEBIDAS  RIO DO PEIXE LTDA  em  03/05/2019
 03/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  944342 FOR. DISTRIBUIDORA DE BEBIDAS  RIO DO PEIXE LTDA  em  03/05/2019
 03/05/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  208059 FOR. DISTRIBUIDORA DE ALIM.  PARARI LTDA  em  30/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  269549 FOR. DIST. DE PERFUMES E  COSMET. FERREIRA LTDA  em  16/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  122610 FOR. DCS - DISTRIBUIDORA  COMERCIAL SILVA LTDA  em  13/03/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  124151 FOR. DCS - DISTRIBUIDORA  COMERCIAL SILVA LTDA  em  01/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  124152 FOR. DCS - DISTRIBUIDORA  COMERCIAL SILVA LTDA  em  01/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  611400 FOR. COM. E INDUS. DE  ALIMENTOS PAU BRASIL  em  26/03/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  627981 FOR. COM. E INDUS. DE  ALIMENTOS PAU BRASIL  em  22/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  629431 FOR. COM. E INDUS. DE  ALIMENTOS PAU BRASIL  em  29/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  637685 FOR. COM. E INDUS. DE  ALIMENTOS PAU BRASIL  em  25/06/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  381917 FOR. CIPAN - COM. IND. PROD.  ALIM DO NORDESTE LTDA  em  29/04/2019
 29/04/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  381917 FOR. CIPAN - COM. IND. PROD.  ALIM DO NORDESTE LTDA  em  29/04/2019
 29/04/2019 provavelmente será paga nos próximos meses";
"A RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO BANCÁRIO em  13/03/2019
 20/03/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  195701 FOR. CASA NORTE LTDA  em  29/04/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  69839 FOR. B & A COMERCIAL EIRELI  em  18/04/2019
 18/04/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  69839 FOR. B & A COMERCIAL EIRELI  em  18/04/2019
 18/04/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  852789 FOR. ATACADAO S.A  em  11/04/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  856672 FOR. ATACADAO S.A  em  24/04/2019
 24/04/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  856672 FOR. ATACADAO S.A  em  24/04/2019
 24/04/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  880071 FOR. ATACADAO S.A  em  11/06/2019
 11/06/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  880071 FOR. ATACADAO S.A  em  11/06/2019
 11/06/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  889275 FOR. ATACADAO S.A  em  30/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  448395 FOR. AGROFRIOS COM DE FRIOS E  HORT.  em  09/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  125220 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA  em  25/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  9615 FOR. SERTAO PLAST IND COM  PLASTICOS LTDA  em  21/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 156014 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA  em  13/03/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 160335 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA  em  21/03/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 158602 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA  em  10/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 161887 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA  em  11/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  12251 FOR. JOAO TIBURTINO NEVES  em  26/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  5520 FOR. CEREALISTA ALIANCA LTDA  em  29/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  4694 FOR. OLAVO QUEIROGA PORDEUS  em  21/03/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  315035 FOR. VALERIANO VALENTE O. CIA  LTDA  em  09/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  13239 FOR. FUMACENSE ALIMENTOS LTDA  em  20/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  13374 FOR. FUMACENSE ALIMENTOS LTDA  em  30/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 192034 FOR. A L  BACARIN E CIA LTDA  em  25/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1849 FOR. PROJECTO MOVEIS E  EQUIPAMENTOS LTDA  em  17/05/2019 provavelmente será paga nos próximos meses;
