Data;Número;Histórico;Débito;Crédito
24/10/2018;1015;COMPRA DE MERCADORIA CONF. NF.  105634 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;69,03
09/11/2018;1015;COMPRA DE MERCADORIA CONF. NF.  107283 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;460,09
09/11/2018;1015;COMPRA DE MERCADORIA CONF. NF.  107283 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;32,00
30/11/2018;1015;COMPRA DE MERCADORIA CONF. NF.  109996 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;304,33
30/11/2018;1015;COMPRA DE MERCADORIA CONF. NF.  109996 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;106,06
20/12/2018;1015;COMPRA DE MERCADORIA CONF. NF.  111574 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;365,72
20/12/2018;1015;COMPRA DE MERCADORIA CONF. NF.  111574 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;134,92
04/01/2019;1015;COMPRA DE MERCADORIA CONF. NF.  113108 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;926,59
31/01/2019;1015;COMPRA DE MERCADORIA CONF. NF.  115647 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;746,23
31/01/2019;1015;COMPRA DE MERCADORIA CONF. NF.  115647 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;67,36
13/02/2019;1015;COMPRA DE MERCADORIA CONF. NF.  117315 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;801,28
13/02/2019;1015;COMPRA DE MERCADORIA CONF. NF.  117315 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;107,30
28/02/2019;1015;COMPRA DE MERCADORIA CONF. NF.  118922 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;119,88
14/03/2019;1015;COMPRA DE MERCADORIA CONF. NF.  120338 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;351,74
29/03/2019;1015;COMPRA DE MERCADORIA CONF. NF.  121873 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;523,90
29/03/2019;1015;COMPRA DE MERCADORIA CONF. NF.  121873 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;232,89
11/04/2019;1015;COMPRA DE MERCADORIA CONF. NF.  123550 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;618,28
11/04/2019;1015;COMPRA DE MERCADORIA CONF. NF.  123550 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;17,27
25/04/2019;1015;COMPRA DE MERCADORIA CONF. NF.  125220 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;34,85
25/04/2019;1015;COMPRA DE MERCADORIA CONF. NF.  125221 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;565,13
25/04/2019;1015;COMPRA DE MERCADORIA CONF. NF.  125221 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;15,69
24/05/2019;1015;COMPRA DE MERCADORIA CONF. NF.  128173 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;731,47
24/05/2019;1015;COMPRA DE MERCADORIA CONF. NF.  128173 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;37,65
07/06/2019;1015;COMPRA DE MERCADORIA CONF. NF.  129646 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;137,21
21/06/2019;1015;COMPRA DE MERCADORIA CONF. NF.  130996 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;32,00
21/06/2019;1015;COMPRA DE MERCADORIA CONF. NF.  130996 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;412,23
18/07/2019;1015;COMPRA DE MERCADORIA CONF. NF.  133912 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;731,23
18/07/2019;1015;COMPRA DE MERCADORIA CONF. NF.  133912 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;212,82
31/07/2019;1015;COMPRA DE MERCADORIA CONF. NF.  135405 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;517,00
16/08/2019;1015;COMPRA DE MERCADORIA CONF. NF.  136965 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;441,81
29/08/2019;1015;COMPRA DE MERCADORIA CONF. NF.  138479 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;580,06
29/08/2019;1015;COMPRA DE MERCADORIA CONF. NF.  138479 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;85,97
30/09/2019;1015;COMPRA DE MERCADORIA CONF. NF.  142510 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;907,05
30/09/2019;1015;COMPRA DE MERCADORIA CONF. NF.  142510 FOR. SOUZA DISTRIBUIDORA COM  E REP LTDA ;;103,24
18/01/2019;1016;COMPRA DE MERCADORIA CONF. NF.  8892 FOR. SERTAO PLAST IND COM  PLASTICOS LTDA ;;779,00
18/03/2019;1016;COMPRA DE MERCADORIA CONF. NF.  9153 FOR. SERTAO PLAST IND COM  PLASTICOS LTDA ;;504,17
21/06/2019;1016;COMPRA DE MERCADORIA CONF. NF.  9615 FOR. SERTAO PLAST IND COM  PLASTICOS LTDA ;;816,43
10/01/2019;1017;COMPRA DE MERCADORIA CONF. NF.  38089 FOR. SABOR DO SERTAO IND E  COM DE A LTDA ;;292,20
25/06/2019;1017;COMPRA DE MERCADORIA CONF. NF.  39579 FOR. SABOR DO SERTAO IND E  COM DE A LTDA ;;239,76
08/08/2019;1017;COMPRA DE MERCADORIA CONF. NF.  39976 FOR. SABOR DO SERTAO IND E  COM DE A LTDA ;;250,92
16/09/2019;1017;COMPRA DE MERCADORIA CONF. NF.  40263 FOR. SABOR DO SERTAO IND E  COM DE A LTDA ;;259,17
25/10/2018;1019;COMPRA DE MERCADORIA CONF. NF. 624  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;597,57
22/11/2018;1019;COMPRA DE MERCADORIA CONF. NF. 771  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;701,40
12/12/2018;1019;COMPRA DE MERCADORIA CONF. NF. 843  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;326,78
18/01/2019;1019;COMPRA DE MERCADORIA CONF. NF. 938  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;506,96
15/02/2019;1019;COMPRA DE MERCADORIA CONF. NF.  1091 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;132,34
15/02/2019;1019;COMPRA DE MERCADORIA CONF. NF.  1091 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;295,22
26/03/2019;1019;COMPRA DE MERCADORIA CONF. NF.  1262 FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;743,14
22/05/2019;1019;COMPRA DE MERCADORIA CONF. NF. 97  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;743,14
04/07/2019;1019;COMPRA DE MERCADORIA CONF. NF. 177  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;497,82
01/08/2019;1019;COMPRA DE MERCADORIA CONF. NF. 235  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;682,06
30/08/2019;1019;COMPRA DE MERCADORIA CONF. NF. 293  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;743,14
26/09/2019;1019;COMPRA DE MERCADORIA CONF. NF. 352  FOR. PANVEIGA IND. DE ALIMENTOS  LTDA ;;564,99
03/10/2018;1020;COMPRA DE MERCADORIA CONF. NF.  318679 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;;1.905,74
07/11/2018;1020;COMPRA DE MERCADORIA CONF. NF.  322140 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;;1.607,76
13/11/2018;1020;COMPRA DE MERCADORIA CONF. NF.  322919 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;;610,63
19/12/2018;1020;COMPRA DE MERCADORIA CONF. NF.  326470 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;;1.624,13
19/12/2018;1020;COMPRA DE MERCADORIA CONF. NF.  326470 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;;77,87
19/03/2019;1020;COMPRA DE MERCADORIA CONF. NF.  334850 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;;98,24
31/08/2019;1020;COMPRA DE MERCADORIA CONF. NF.  351348 FOR. NATGEO COMERCIO E  REPRESENTACOES LTDA ;;86,59
05/10/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 138607 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;1.300,00
11/10/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 140315 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;1.300,00
30/10/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 142878 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;2.600,00
14/11/2018;1021;COMPRA DE MERCADORIA CONF. NF.  144559 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;615,40
30/11/2018;1021;COMPRA DE MERCADORIA CONF. NF.  146264 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;252,00
06/12/2018;1021;COMPRA DE MERCADORIA CONF. NF.  147212 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;624,00
07/12/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 144560 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;3.582,50
07/12/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 147213 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;2.600,00
07/12/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 147214 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;2.830,00
13/12/2018;1021;COMPRA DE MERCADORIA CONF. NF.  148108 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;372,00
13/12/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 148109 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;1.600,00
21/12/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 149358 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;3.200,00
28/12/2018;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 150429 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;975,00
10/01/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 151640 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;1.809,00
18/01/2019;1021;COMPRA DE MERCADORIA CONF. NF.  152668 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;1.147,20
18/01/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 152669 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;1.400,00
18/01/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 152670 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;612,00
19/01/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 152667 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;3.000,00
25/01/2019;1021;COMPRA DE MERCADORIA CONF. NF.  153473 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;813,10
30/01/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 154231 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;1.250,00
30/01/2019;1021;COMPRA DE MERCADORIA CONF. NF.  154232 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;164,00
07/03/2019;1021;COMPRA DE MERCADORIA CONF. NF.  158600 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;714,80
07/03/2019;1021;COMPRA DE MERCADORIA CONF. NF.  158601 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;400,00
13/03/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 156014 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;900,00
21/03/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 160335 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;5.200,00
28/03/2019;1021;COMPRA DE MERCADORIA CONF. NF.  161103 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;329,50
10/04/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 158602 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;6.750,00
11/04/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 161887 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;3.378,00
20/04/2019;1021;COMPRA DE MERCADORIA CONF. NF.  163726 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;1.072,80
28/04/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 164523 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;617,00
30/04/2019;1021;COMPRA DE MERCADORIA CONF. NF.  165325 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;745,00
31/05/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 168961 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;575,00
20/06/2019;1021;COMPRA DE MERCADORIA CONF. NF.  171827 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;1.083,80
22/06/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 171828 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;252,00
11/07/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 174159 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;168,00
26/07/2019;1021;COMPRA DE MERCADORIA CONF. NF.  176193 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;1.091,00
16/08/2019;1021;COMPRA DE MERCADORIA CONF. NF.  178954 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;360,00
22/08/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 178955 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;506,00
06/09/2019;1021;COMPRA DE MERCADORIA CONF. NF.  181840 FOR. MAIS COMERCIO  DESCARTAVEIS LTDA ;;2.678,70
09/09/2019;1021;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 181841 FOR. MAIS  COMERCIO DESCARTAVEIS LTDA ;;207,00
18/10/2018;1022;COMPRA DE MERCADORIA CONF. NF.  21582 FOR. MACARIO INJETADOS E  EMBALAGENS LTDA - ME ;;341,16
11/05/2019;1022;COMPRA DE MERCADORIA CONF. NF.  22972 FOR. MACARIO INJETADOS E  EMBALAGENS LTDA - ME ;;635,16
17/07/2019;1022;COMPRA DE MERCADORIA CONF. NF.  23581 FOR. MACARIO INJETADOS E  EMBALAGENS LTDA - ME ;;485,16
24/09/2019;1022;COMPRA DE MERCADORIA CONF. NF.  24033 FOR. MACARIO INJETADOS E  EMBALAGENS LTDA - ME ;;384,00
26/06/2019;1025;COMPRA DE MERCADORIA CONF. NF.  12251 FOR. JOAO TIBURTINO NEVES ;;311,00
24/10/2018;1026;COMPRA DE MERCADORIA CONF. NF.  167924 FOR. IVONE DA SILVA GOMES ;;937,14
24/10/2018;1026;COMPRA DE MERCADORIA CONF. NF.  167925 FOR. IVONE DA SILVA GOMES ;;686,37
22/11/2018;1026;COMPRA DE MERCADORIA CONF. NF.  168672 FOR. IVONE DA SILVA GOMES ;;587,93
22/11/2018;1026;COMPRA DE MERCADORIA CONF. NF.  168673 FOR. IVONE DA SILVA GOMES ;;430,01
20/12/2018;1027;COMPRA DE MERCADORIA CONF. NF.  96200 FOR. IVANILDA PEREIRA DE SOUSA ;;2.000,00
09/11/2018;1028;COMPRA DE MERCADORIA CONF. NF.  1343 FOR. IND. MASSAS SANTANA LTDA  ME ;;1.330,80
10/01/2019;1028;COMPRA DE MERCADORIA CONF. NF.  1370 FOR. IND. MASSAS SANTANA LTDA  ME ;;1.156,40
25/03/2019;1028;COMPRA DE MERCADORIA CONF. NF.  1427 FOR. IND. MASSAS SANTANA LTDA  ME ;;1.404,40
21/05/2019;1028;COMPRA DE MERCADORIA CONF. NF.  1544 FOR. IND. MASSAS SANTANA LTDA  ME ;;487,20
31/07/2019;1028;COMPRA DE MERCADORIA CONF. NF.  1601 FOR. IND. MASSAS SANTANA LTDA  ME ;;1.112,00
03/10/2018;1029;COMPRA DE MERCADORIA CONF. NF.  36902 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;2.700,00
13/10/2018;1029;COMPRA DE MERCADORIA CONF. NF.  37077 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;1.300,00
22/11/2018;1029;COMPRA DE MERCADORIA CONF. NF.  37730 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;5.430,00
08/02/2019;1029;COMPRA DE MERCADORIA CONF. NF.  39005 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;2.000,00
13/03/2019;1029;COMPRA DE MERCADORIA CONF. NF.  39490 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;1.320,00
28/05/2019;1029;COMPRA DE MERCADORIA CONF. NF.  40768 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;1.350,00
08/06/2019;1029;COMPRA DE MERCADORIA CONF. NF.  40895 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;3.750,00
20/06/2019;1029;COMPRA DE MERCADORIA CONF. NF.  41067 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;1.350,00
06/08/2019;1029;COMPRA DE MERCADORIA CONF. NF.  41938 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;2.100,00
09/09/2019;1029;COMPRA DE MERCADORIA CONF. NF.  42595 FOR. IMPERIAL ALIMENTOS DO  NORDESTE LTDA ;;3.450,00
08/12/2018;1030;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 3355 FOR.  FRANCISCO EDGLE ANTUNES DE ALMEIDA ;;265,57
22/03/2019;1030;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 3564 FOR.  FRANCISCO EDGLE ANTUNES DE ALMEIDA ;;208,35
06/04/2019;1030;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 3601 FOR.  FRANCISCO EDGLE ANTUNES DE ALMEIDA ;;118,35
04/07/2019;1030;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 3766 FOR.  FRANCISCO EDGLE ANTUNES DE ALMEIDA ;;125,22
19/09/2019;1030;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 3934 FOR.  FRANCISCO EDGLE ANTUNES DE ALMEIDA ;;213,00
07/12/2018;1032;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 53433 FOR.  ESPERANCA COMERCIO EMB. E TEMP.  UNIAO ;;1.206,40
18/01/2019;1032;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 55734 FOR.  ESPERANCA COMERCIO EMB. E TEMP.  UNIAO ;;3.858,74
13/03/2019;1032;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 57588 FOR.  ESPERANCA COMERCIO EMB. E TEMP.  UNIAO ;;7.246,00
12/04/2019;1032;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 59491 FOR.  ESPERANCA COMERCIO EMB. E TEMP.  UNIAO ;;2.740,40
16/04/2019;1032;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 61454 FOR.  ESPERANCA COMERCIO EMB. E TEMP.  UNIAO ;;447,86
30/09/2019;1032;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 74960 FOR.  ESPERANCA COMERCIO EMB. E TEMP.  UNIAO ;;1.195,00
24/04/2019;1033;COMPRA DE MERCADORIA CONF. NF.  4150 FOR. DURVAL HENRIQUE DE  OLIVEIRA ;;304,00
14/08/2019;1033;COMPRA DE MERCADORIA CONF. NF.  4425 FOR. DURVAL HENRIQUE DE  OLIVEIRA ;;672,00
12/11/2018;1034;COMPRA DE MERCADORIA CONF. NF.  3440 FOR. DINOCOCO AGROINDUSTRIAL  LTDA ;;198,52
28/12/2018;1034;COMPRA DE MERCADORIA CONF. NF.  3597 FOR. DINOCOCO AGROINDUSTRIAL  LTDA ;;402,84
14/03/2019;1034;COMPRA DE MERCADORIA CONF. NF.  3865 FOR. DINOCOCO AGROINDUSTRIAL  LTDA ;;758,64
10/05/2019;1034;COMPRA DE MERCADORIA CONF. NF.  4148 FOR. DINOCOCO AGROINDUSTRIAL  LTDA ;;502,64
03/07/2019;1034;COMPRA DE MERCADORIA CONF. NF.  4402 FOR. DINOCOCO AGROINDUSTRIAL  LTDA ;;288,52
17/08/2019;1034;COMPRA DE MERCADORIA CONF. NF.  4632 FOR. DINOCOCO AGROINDUSTRIAL  LTDA ;;250,64
03/10/2018;1035;COMPRA DE MERCADORIA CONF. NF.  1869 FOR. DEUSIMAR MENDES DE SOUSA ;;270,00
27/11/2018;1035;COMPRA DE MERCADORIA CONF. NF.  2048 FOR. DEUSIMAR MENDES DE SOUSA ;;822,00
26/01/2019;1035;COMPRA DE MERCADORIA CONF. NF.  2142 FOR. DEUSIMAR MENDES DE SOUSA ;;1.330,00
19/10/2018;1036;COMPRA DE MERCADORIA CONF. NF.  135955 FOR. COMERCIAL JUSTINO LTDA ;;20.098,00
22/11/2018;1036;COMPRA DE MERCADORIA CONF. NF.  138178 FOR. COMERCIAL JUSTINO LTDA ;;3.100,00
22/11/2018;1036;COMPRA DE MERCADORIA CONF. NF.  138179 FOR. COMERCIAL JUSTINO LTDA ;;1.264,00
30/11/2018;1036;COMPRA DE MERCADORIA CONF. NF.  138574 FOR. COMERCIAL JUSTINO LTDA ;;16.250,00
21/12/2018;1036;COMPRA DE MERCADORIA CONF. NF.  140042 FOR. COMERCIAL JUSTINO LTDA ;;2.664,00
04/02/2019;1036;COMPRA DE MERCADORIA CONF. NF.  142326 FOR. COMERCIAL JUSTINO LTDA ;;7.308,00
22/03/2019;1036;COMPRA DE MERCADORIA CONF. NF.  145513 FOR. COMERCIAL JUSTINO LTDA ;;7.200,00
21/05/2019;1036;COMPRA DE MERCADORIA CONF. NF.  149322 FOR. COMERCIAL JUSTINO LTDA ;;3.315,00
21/06/2019;1036;COMPRA DE MERCADORIA CONF. NF.  26339 FOR. COMERCIAL JUSTINO LTDA ;;960,00
21/06/2019;1036;COMPRA DE MERCADORIA CONF. NF.  151227 FOR. COMERCIAL JUSTINO LTDA ;;3.150,00
05/07/2019;1036;COMPRA DE MERCADORIA CONF. NF.  152091 FOR. COMERCIAL JUSTINO LTDA ;;5.320,00
05/07/2019;1036;COMPRA DE MERCADORIA CONF. NF.  152092 FOR. COMERCIAL JUSTINO LTDA ;;2.300,00
19/07/2019;1036;COMPRA DE MERCADORIA CONF. NF.  27018 FOR. COMERCIAL JUSTINO LTDA ;;990,00
19/07/2019;1036;COMPRA DE MERCADORIA CONF. NF.  152910 FOR. COMERCIAL JUSTINO LTDA ;;3.480,00
09/08/2019;1036;COMPRA DE MERCADORIA CONF. NF.  154220 FOR. COMERCIAL JUSTINO LTDA ;;1.800,00
09/08/2019;1036;COMPRA DE MERCADORIA CONF. NF.  154221 FOR. COMERCIAL JUSTINO LTDA ;;1.440,00
23/11/2018;1039;COMPRA DE MERCADORIA CONF. NF.  4285 FOR. CEREALISTA ALIANCA LTDA ;;19.201,80
08/01/2019;1039;COMPRA DE MERCADORIA CONF. NF.  4524 FOR. CEREALISTA ALIANCA LTDA ;;12.800,90
08/01/2019;1039;COMPRA DE MERCADORIA CONF. NF.  4525 FOR. CEREALISTA ALIANCA LTDA ;;320,90
05/02/2019;1039;COMPRA DE MERCADORIA CONF. NF.  4727 FOR. CEREALISTA ALIANCA LTDA ;;9.301,80
05/02/2019;1039;COMPRA DE MERCADORIA CONF. NF.  4731 FOR. CEREALISTA ALIANCA LTDA ;;3.101,80
29/06/2019;1039;COMPRA DE MERCADORIA CONF. NF.  5520 FOR. CEREALISTA ALIANCA LTDA ;;6.702,70
02/07/2019;1039;COMPRA DE MERCADORIA CONF. NF.  5527 FOR. CEREALISTA ALIANCA LTDA ;;6.702,70
11/07/2019;1039;COMPRA DE MERCADORIA CONF. NF.  5596 FOR. CEREALISTA ALIANCA LTDA ;;6.701,80
20/07/2019;1039;COMPRA DE MERCADORIA CONF. NF.  5680 FOR. CEREALISTA ALIANCA LTDA ;;13.101,80
03/09/2019;1039;COMPRA DE MERCADORIA CONF. NF.  5999 FOR. CEREALISTA ALIANCA LTDA ;;13.002,70
22/08/2019;1040;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 744 FOR. CALINA  LIGIA DE BARROS COSTA ;;1.180,00
02/10/2018;1042;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 921 FOR. ANA  BEERG CASIMIRO DANTAS ;;192,00
13/10/2018;1042;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 934 FOR. ANA  BEERG CASIMIRO DANTAS ;;39,00
10/02/2019;1042;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 1010 FOR. ANA  BEERG CASIMIRO DANTAS ;;1.950,00
11/10/2018;1044;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 5166 FOR. AL PLAST  IND E COM PLASTICOS LTDA ;;2.416,00
31/10/2018;1044;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 5226 FOR. AL PLAST  IND E COM PLASTICOS LTDA ;;1.600,00
05/01/2019;1044;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 5359 FOR. AL PLAST  IND E COM PLASTICOS LTDA ;;2.763,20
13/03/2019;1044;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 5433 FOR. AL PLAST  IND E COM PLASTICOS LTDA ;;1.432,01
14/03/2019;1044;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 5504 FOR. AL PLAST  IND E COM PLASTICOS LTDA ;;1.920,00
05/07/2019;1044;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 5722 FOR. AL PLAST  IND E COM PLASTICOS LTDA ;;4.552,00
12/12/2018;1046;COMPRA DE MERCADORIA CONF. NF.  690765 FOR. SEARA ALIMENTOS LTDA ;;1.337,64
12/12/2018;1046;COMPRA DE MERCADORIA CONF. NF.  690765 FOR. SEARA ALIMENTOS LTDA ;;673,62
31/01/2019;1046;COMPRA DE MERCADORIA CONF. NF.  709052 FOR. SEARA ALIMENTOS LTDA ;;691,28
08/03/2019;1046;COMPRA DE MERCADORIA CONF. NF.  719351 FOR. SEARA ALIMENTOS LTDA ;;556,76
05/04/2019;1046;COMPRA DE MERCADORIA CONF. NF.  727791 FOR. SEARA ALIMENTOS LTDA ;;273,60
02/10/2018;1048;COMPRA DE MERCADORIA CONF. NF.  116541 FOR. PACHECO DIST DE PERF E  UTIL LTDA ;;823,62
29/01/2019;1048;COMPRA DE MERCADORIA CONF. NF.  119828 FOR. PACHECO DIST DE PERF E  UTIL LTDA ;;1.031,04
