Data;Histórico;Débito;Crédito;Histórico separado
22/01/2019;COMPRA DE MERCADORIA CONF. NF.  55062 FOR. PERBONI  PERBONI LTDA ;;480.0;55062
29/01/2019;COMPRA DE MERCADORIA CONF. NF.  55177 FOR. PERBONI  PERBONI LTDA ;;12842.94;55177
29/01/2019;COMPRA DE MERCADORIA CONF. NF.  55189 FOR. PERBONI  PERBONI LTDA ;;180.0;55189
05/02/2019;COMPRA DE MERCADORIA CONF. NF.  55332 FOR. PERBONI  PERBONI LTDA ;;3944.0;55332
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  55455 FOR. PERBONI  PERBONI LTDA ;;8312.0;55455
19/02/2019;COMPRA DE MERCADORIA CONF. NF.  55565 FOR. PERBONI  PERBONI LTDA ;;9534.0;55565
26/02/2019;COMPRA DE MERCADORIA CONF. NF.  55708 FOR. PERBONI  PERBONI LTDA ;;10470.0;55708
27/02/2019;COMPRA DE MERCADORIA CONF. NF.  55723 FOR. PERBONI  PERBONI LTDA ;;500.0;55723
06/03/2019;COMPRA DE MERCADORIA CONF. NF.  55850 FOR. PERBONI  PERBONI LTDA ;;7075.0;55850
12/03/2019;COMPRA DE MERCADORIA CONF. NF.  55948 FOR. PERBONI  PERBONI LTDA ;;12108.0;55948
12/03/2019;COMPRA DE MERCADORIA CONF. NF.  55969 FOR. PERBONI  PERBONI LTDA ;;136.0;55969
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  56079 FOR. PERBONI  PERBONI LTDA ;;4770.0;56079
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  56082 FOR. PERBONI  PERBONI LTDA ;;475.0;56082
26/03/2019;COMPRA DE MERCADORIA CONF. NF.  56249 FOR. PERBONI  PERBONI LTDA ;;13278.0;56249
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  56383 FOR. PERBONI S/A ;;6092.0;56383
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  56384 FOR. PERBONI S/A ;;176.0;56384
09/04/2019;COMPRA DE MERCADORIA CONF. NF.  56523 FOR. PERBONI S/A ;;6010.0;56523
16/04/2019;COMPRA DE MERCADORIA CONF. NF.  56660 FOR. PERBONI S/A ;;10058.0;56660
16/04/2019;COMPRA DE MERCADORIA CONF. NF.  56671 FOR. PERBONI S/A ;;210.0;56671
23/04/2019;COMPRA DE MERCADORIA CONF. NF.  56791 FOR. PERBONI S/A ;;7547.0;56791
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  56932 FOR. PERBONI S/A ;;7593.0;56932
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  57072 FOR. PERBONI S/A ;;1209.0;57072
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  57073 FOR. PERBONI S/A ;;8440.0;57073
14/05/2019;COMPRA DE MERCADORIA CONF. NF.  57190 FOR. PERBONI S/A ;;8335.0;57190
14/05/2019;COMPRA DE MERCADORIA CONF. NF.  57201 FOR. PERBONI S/A ;;1000.0;57201
21/05/2019;COMPRA DE MERCADORIA CONF. NF.  57321 FOR. PERBONI S/A ;;14612.0;57321
21/05/2019;COMPRA DE MERCADORIA CONF. NF.  57326 FOR. PERBONI S/A ;;2025.0;57326
28/05/2019;COMPRA DE MERCADORIA CONF. NF.  57458 FOR. PERBONI S/A ;;6172.0;57458
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  57573 FOR. PERBONI S/A ;;13670.0;57573
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  57586 FOR. PERBONI S/A ;;390.0;57586
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  57587 FOR. PERBONI S/A ;;290.0;57587
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  57589 FOR. PERBONI S/A ;;105.0;57589
11/06/2019;COMPRA DE MERCADORIA CONF. NF.  57721 FOR. PERBONI S/A ;;11877.0;57721
18/06/2019;COMPRA DE MERCADORIA CONF. NF.  57865 FOR. PERBONI S/A ;;9067.0;57865
27/06/2019;COMPRA DE MERCADORIA CONF. NF.  57980 FOR. PERBONI S/A ;;9298.0;57980
27/06/2019;COMPRA DE MERCADORIA CONF. NF.  57988 FOR. PERBONI S/A ;;2590.0;57988
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  151638 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;346.0;151638
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  151639 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1864.7;151639
18/01/2019;COMPRA DE MERCADORIA CONF. NF.  152659 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;534.0;152659
18/01/2019;COMPRA DE MERCADORIA CONF. NF.  152660 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;2664.9;152660
18/01/2019;COMPRA DE MERCADORIA CONF. NF.  152661 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;3134.02;152661
18/01/2019;COMPRA DE MERCADORIA CONF. NF.  152663 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1075.0;152663
26/01/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 153472 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;630.0;153472
30/01/2019;COMPRA DE MERCADORIA CONF. NF.  154227 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1040.0;154227
30/01/2019;COMPRA DE MERCADORIA CONF. NF.  154228 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;114.0;154228
07/02/2019;COMPRA DE MERCADORIA CONF. NF.  155086 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1220.6;155086
07/02/2019;COMPRA DE MERCADORIA CONF. NF.  155087 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1500.0;155087
07/02/2019;COMPRA DE MERCADORIA CONF. NF.  155088 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;345.0;155088
07/02/2019;COMPRA DE MERCADORIA CONF. NF.  155089 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;236.0;155089
13/02/2019;COMPRA DE MERCADORIA CONF. NF.  156010 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;300.0;156010
13/02/2019;COMPRA DE MERCADORIA CONF. NF.  156011 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;612.0;156011
22/02/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 157084 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;1211.0;157084
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  157946 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1500.0;157946
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  157947 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;399.0;157947
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  157948 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1345.5;157948
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  157949 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1050.0;157949
14/03/2019;COMPRA DE MERCADORIA CONF. NF.  159249 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;385.0;159249
14/03/2019;COMPRA DE MERCADORIA CONF. NF.  159250 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;703.6;159250
14/03/2019;COMPRA DE MERCADORIA CONF. NF.  159251 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1596.3;159251
21/03/2019;COMPRA DE MERCADORIA CONF. NF.  160332 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;887.5;160332
28/03/2019;COMPRA DE MERCADORIA CONF. NF.  161093 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;2365.1;161093
28/03/2019;COMPRA DE MERCADORIA CONF. NF.  161095 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;570.0;161095
28/03/2019;COMPRA DE MERCADORIA CONF. NF.  161143 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;178.0;161143
29/03/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 161094 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;3990.0;161094
05/04/2019;COMPRA DE MERCADORIA CONF. NF.  161882 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1383.3;161882
05/04/2019;COMPRA DE MERCADORIA CONF. NF.  161883 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;564.4;161883
18/04/2019;COMPRA DE MERCADORIA CONF. NF.  163722 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;142.5;163722
18/04/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 163723 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;1050.0;163723
18/04/2019;COMPRA DE MERCADORIA CONF. NF.  163724 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1685.0;163724
18/04/2019;COMPRA DE MERCADORIA CONF. NF.  163725 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;544.0;163725
25/04/2019;COMPRA DE MERCADORIA CONF. NF.  164520 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;360.0;164520
25/04/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 164521 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;1740.0;164521
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  165321 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;2634.3;165321
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  165322 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;649.3;165322
03/05/2019;COMPRA DE MERCADORIA CONF. NF.  165323 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;2770.0;165323
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  166272 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;375.0;166272
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  166273 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;600.0;166273
13/05/2019;COMPRA DE MERCADORIA CONF. NF.  166275 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;770.0;166275
14/05/2019;COMPRA DE MERCADORIA CONF. NF.  166276 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;114.0;166276
15/05/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 166274 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;623.6;166274
16/05/2019;COMPRA DE MERCADORIA CONF. NF.  167119 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1338.0;167119
16/05/2019;COMPRA DE MERCADORIA CONF. NF.  167120 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1561.6;167120
16/05/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 167121 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;175.0;167121
24/05/2019;COMPRA DE MERCADORIA CONF. NF.  167988 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;2825.49;167988
24/05/2019;COMPRA DE MERCADORIA CONF. NF.  167989 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1549.2;167989
30/05/2019;COMPRA DE MERCADORIA CONF. NF.  168959 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;312.0;168959
06/06/2019;COMPRA DE MERCADORIA CONF. NF.  169829 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1686.9;169829
06/06/2019;COMPRA DE MERCADORIA CONF. NF.  169830 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;2237.4;169830
14/06/2019;COMPRA DE MERCADORIA CONF. NF.  170768 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;122.0;170768
20/06/2019;COMPRA DE MERCADORIA CONF. NF.  171824 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;878.0;171824
20/06/2019;COMPRA DE MERCADORIA CONF. NF.  171825 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;215.0;171825
21/06/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 171821 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;1935.0;171821
21/06/2019;COMPRA DE MERCADORIA CONF. NF.  171822 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;5803.0;171822
21/06/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 171823 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;3000.0;171823
27/06/2019;COMPRA DE MERCADORIA CONF. NF.  172531 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;180.0;172531
27/06/2019;COMPRA DE MERCADORIA CONF. NF.  172532 FOR. MAIS COMERCIO DE  DESCARTAVEIS LTDA ;;1026.3;172532
27/06/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 172533 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;1302.0;172533
27/06/2019;COMPRA DE MATERIAL PARA USO OU  CONSUMO CONF. NF. 172534 FOR. MAIS  COMERCIO DE DESCARTAVEIS LTDA ;;1170.0;172534
08/01/2019;COMPRA DE MERCADORIA CONF. NF.  26596 FOR. MASTERBOI LTDA ;;17279.39;26596
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  456741 FOR. MASTERBOI LTDA ;;3908.2;456741
09/01/2019;COMPRA DE MERCADORIA CONF. NF.  456742 FOR. MASTERBOI LTDA ;;3349.36;456742
15/01/2019;COMPRA DE MERCADORIA CONF. NF.  26787 FOR. MASTERBOI LTDA ;;12728.49;26787
18/01/2019;COMPRA DE MERCADORIA CONF. NF.  457483 FOR. MASTERBOI LTDA ;;221.6;457483
18/01/2019;COMPRA DE MERCADORIA CONF. NF.  457748 FOR. MASTERBOI LTDA ;;2297.36;457748
21/01/2019;COMPRA DE MERCADORIA CONF. NF.  26943 FOR. MASTERBOI LTDA ;;19891.76;26943
21/01/2019;COMPRA DE MERCADORIA CONF. NF.  26944 FOR. MASTERBOI LTDA ;;2002.83;26944
28/01/2019;COMPRA DE MERCADORIA CONF. NF.  27214 FOR. MASTERBOI LTDA ;;20983.88;27214
05/02/2019;COMPRA DE MERCADORIA CONF. NF.  27532 FOR. MASTERBOI LTDA ;;16128.75;27532
06/02/2019;COMPRA DE MERCADORIA CONF. NF.  459588 FOR. MASTERBOI LTDA ;;835.0;459588
11/02/2019;COMPRA DE MERCADORIA CONF. NF.  27736 FOR. MASTERBOI LTDA ;;12710.01;27736
13/02/2019;COMPRA DE MERCADORIA CONF. NF.  460585 FOR. MASTERBOI LTDA ;;2257.61;460585
13/02/2019;COMPRA DE MERCADORIA CONF. NF.  460586 FOR. MASTERBOI LTDA ;;1229.06;460586
20/02/2019;COMPRA DE MERCADORIA CONF. NF.  461315 FOR. MASTERBOI LTDA ;;11900.0;461315
20/02/2019;COMPRA DE MERCADORIA CONF. NF.  461316 FOR. MASTERBOI LTDA ;;5100.0;461316
22/02/2019;COMPRA DE MERCADORIA CONF. NF.  461654 FOR. MASTERBOI LTDA ;;1271.98;461654
22/02/2019;COMPRA DE MERCADORIA CONF. NF.  461655 FOR. MASTERBOI LTDA ;;801.36;461655
22/02/2019;COMPRA DE MERCADORIA CONF. NF.  461656 FOR. MASTERBOI LTDA ;;13326.52;461656
25/02/2019;COMPRA DE MERCADORIA CONF. NF.  28049 FOR. MASTERBOI LTDA ;;13333.76;28049
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  462033 FOR. MASTERBOI LTDA ;;1292.0;462033
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  462034 FOR. MASTERBOI LTDA ;;3230.0;462034
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  462742 FOR. MASTERBOI LTDA ;;3095.1;462742
06/03/2019;COMPRA DE MERCADORIA CONF. NF.  28331 FOR. MASTERBOI LTDA ;;15702.93;28331
08/03/2019;COMPRA DE MERCADORIA CONF. NF.  463249 FOR. MASTERBOI LTDA ;;1920.0;463249
08/03/2019;COMPRA DE MERCADORIA CONF. NF.  463250 FOR. MASTERBOI LTDA ;;699.02;463250
13/03/2019;COMPRA DE MERCADORIA CONF. NF.  463820 FOR. MASTERBOI LTDA ;;18471.35;463820
16/03/2019;COMPRA DE MERCADORIA CONF. NF.  464170 FOR. MASTERBOI LTDA ;;3102.23;464170
19/03/2019;COMPRA DE MERCADORIA CONF. NF.  28731 FOR. MASTERBOI LTDA ;;16386.49;28731
22/03/2019;COMPRA DE MERCADORIA CONF. NF.  464658 FOR. MASTERBOI LTDA ;;9468.61;464658
22/03/2019;COMPRA DE MERCADORIA CONF. NF.  464659 FOR. MASTERBOI LTDA ;;1159.0;464659
26/03/2019;COMPRA DE MERCADORIA CONF. NF.  28906 FOR. MASTERBOI LTDA ;;14104.72;28906
27/03/2019;COMPRA DE MERCADORIA CONF. NF.  465580 FOR. MASTERBOI LTDA ;;24956.35;465580
28/03/2019;COMPRA DE MERCADORIA CONF. NF.  465581 FOR. MASTERBOI LTDA ;;1963.4;465581
31/03/2019;COMPRA DE MERCADORIA CONF. NF.  29022 FOR. MASTERBOI LTDA ;;12243.62;29022
03/04/2019;COMPRA DE MERCADORIA CONF. NF.  466482 FOR. MASTERBOI LTDA ;;13612.5;466482
04/04/2019;COMPRA DE MERCADORIA CONF. NF.  466826 FOR. MASTERBOI LTDA ;;3660.24;466826
05/04/2019;COMPRA DE MERCADORIA CONF. NF.  466975 FOR. MASTERBOI LTDA ;;17626.11;466975
11/04/2019;COMPRA DE MERCADORIA CONF. NF.  29310 FOR. MASTERBOI LTDA ;;14669.69;29310
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  467803 FOR. MASTERBOI LTDA ;;1263.96;467803
15/04/2019;COMPRA DE MERCADORIA CONF. NF.  29507 FOR. MASTERBOI LTDA ;;16254.54;29507
24/04/2019;COMPRA DE MERCADORIA CONF. NF.  29661 FOR. MASTERBOI LTDA ;;8951.44;29661
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  469476 FOR. MASTERBOI LTDA ;;7992.73;469476
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  469477 FOR. MASTERBOI LTDA ;;796.32;469477
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  29871 FOR. MASTERBOI LTDA ;;17949.69;29871
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  29872 FOR. MASTERBOI LTDA ;;1902.85;29872
02/05/2019;COMPRA DE MERCADORIA CONF. NF.  469878 FOR. MASTERBOI LTDA ;;17244.0;469878
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  30064 FOR. MASTERBOI LTDA ;;42987.26;30064
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  30065 FOR. MASTERBOI LTDA ;;3609.65;30065
08/05/2019;COMPRA DE MERCADORIA CONF. NF.  470673 FOR. MASTERBOI LTDA ;;5762.31;470673
16/05/2019;COMPRA DE MERCADORIA CONF. NF.  30189 FOR. MASTERBOI LTDA ;;41180.44;30189
17/05/2019;COMPRA DE MERCADORIA CONF. NF.  471828 FOR. MASTERBOI LTDA ;;2203.19;471828
21/05/2019;COMPRA DE MERCADORIA CONF. NF.  30489 FOR. MASTERBOI LTDA ;;30083.62;30489
28/05/2019;COMPRA DE MERCADORIA CONF. NF.  30671 FOR. MASTERBOI LTDA ;;16295.59;30671
31/05/2019;COMPRA DE MERCADORIA CONF. NF.  473414 FOR. MASTERBOI LTDA ;;11740.33;473414
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  30892 FOR. MASTERBOI LTDA ;;31312.03;30892
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  30893 FOR. MASTERBOI LTDA ;;1903.16;30893
08/06/2019;COMPRA DE MERCADORIA CONF. NF.  474500 FOR. MASTERBOI LTDA ;;5240.68;474500
11/06/2019;COMPRA DE MERCADORIA CONF. NF.  31116 FOR. MASTERBOI LTDA ;;40030.03;31116
11/06/2019;COMPRA DE MERCADORIA CONF. NF.  31117 FOR. MASTERBOI LTDA ;;1791.06;31117
08/01/2019;COMPRA DE MERCADORIA CONF. NF.  192453 FOR. CBL ALIMENTOS S/A. ;;348.6;192453
09/01/2019;VALOR REF. RECEBIMENTO DE  DEVOLUÇÃO DE COMPRA CONF.  EXTRATO BANCÁRIO;;363.01;Sem número
14/01/2019;COMPRA DE MERCADORIA CONF. NF.  194858 FOR. CBL ALIMENTOS S/A. ;;396.5;194858
14/01/2019;COMPRA DE MERCADORIA CONF. NF.  194859 FOR. CBL ALIMENTOS S/A. ;;1658.88;194859
19/01/2019;COMPRA DE MERCADORIA CONF. NF.  195872 FOR. CBL ALIMENTOS S/A. ;;3312.0;195872
21/01/2019;COMPRA DE MERCADORIA CONF. NF.  196952 FOR. CBL ALIMENTOS S/A. ;;1317.24;196952
30/01/2019;COMPRA DE MERCADORIA CONF. NF.  198742 FOR. CBL ALIMENTOS S/A. ;;1217.01;198742
06/02/2019;COMPRA DE MERCADORIA CONF. NF.  200691 FOR. CBL ALIMENTOS S/A. ;;1812.2;200691
11/02/2019;RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO DE CONTA;;363.36;Sem número
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  202732 FOR. CBL ALIMENTOS S/A. ;;540.0;202732
12/02/2019;COMPRA DE MERCADORIA CONF. NF.  202733 FOR. CBL ALIMENTOS S/A. ;;526.48;202733
20/02/2019;RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO BANCÁRIO;;21.0;Sem número
22/02/2019;COMPRA DE MERCADORIA CONF. NF.  204777 FOR. CBL ALIMENTOS S/A. ;;512.14;204777
22/02/2019;COMPRA DE MERCADORIA CONF. NF.  205599 FOR. CBL ALIMENTOS S/A. ;;7920.0;205599
28/02/2019;COMPRA DE MERCADORIA CONF. NF.  206654 FOR. CBL ALIMENTOS S/A. ;;1112.01;206654
06/03/2019;COMPRA DE MERCADORIA CONF. NF.  208599 FOR. CBL ALIMENTOS S/A. ;;1118.0;208599
11/03/2019;COMPRA DE MERCADORIA CONF. NF.  210137 FOR. CBL ALIMENTOS S/A. ;;1675.84;210137
11/03/2019;RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO BANCÁRIO;;594.36;Sem número
18/03/2019;COMPRA DE MERCADORIA CONF. NF.  212753 FOR. CBL ALIMENTOS S/A. ;;469.22;212753
21/03/2019;COMPRA DE MERCADORIA CONF. NF.  214566 FOR. CBL ALIMENTOS S/A. ;;10699.2;214566
26/03/2019;COMPRA DE MERCADORIA CONF. NF.  215905 FOR. CBL ALIMENTOS S/A. ;;1621.59;215905
31/03/2019;COMPRA DE MERCADORIA CONF. NF.  218558 FOR. CBL ALIMENTOS S/A. ;;800.42;218558
05/04/2019;RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO BANCÁRIO;;288.01;Sem número
08/04/2019;COMPRA DE MERCADORIA CONF. NF.  221363 FOR. BETANIA LACTEOS S/A. ;;3335.76;221363
08/04/2019;COMPRA DE MERCADORIA CONF. NF.  221364 FOR. BETANIA LACTEOS S/A. ;;1202.2;221364
12/04/2019;COMPRA DE MERCADORIA CONF. NF.  222823 FOR. BETANIA LACTEOS S/A. ;;539.08;222823
13/04/2019;COMPRA DE MERCADORIA CONF. NF.  222822 FOR. BETANIA LACTEOS S/A. ;;564.0;222822
15/04/2019;COMPRA DE MERCADORIA CONF. NF.  224076 FOR. BETANIA LACTEOS S/A. ;;1296.4;224076
22/04/2019;COMPRA DE MERCADORIA CONF. NF.  226284 FOR. BETANIA LACTEOS S/A. ;;1148.34;226284
26/04/2019;COMPRA DE MERCADORIA CONF. NF.  227469 FOR. BETANIA LACTEOS S/A. ;;211.2;227469
29/04/2019;COMPRA DE MERCADORIA CONF. NF.  228643 FOR. BETANIA LACTEOS S/A. ;;533.08;228643
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  228640 FOR. BETANIA LACTEOS S/A. ;;453.1;228640
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  228641 FOR. BETANIA LACTEOS S/A. ;;120.11;228641
30/04/2019;COMPRA DE MERCADORIA CONF. NF.  228642 FOR. BETANIA LACTEOS S/A. ;;229.26;228642
06/05/2019;COMPRA DE MERCADORIA CONF. NF.  230891 FOR. BETANIA LACTEOS S/A. ;;317.15;230891
06/05/2019;COMPRA DE MERCADORIA CONF. NF.  230892 FOR. BETANIA LACTEOS S/A. ;;4688.4;230892
06/05/2019;COMPRA DE MERCADORIA CONF. NF.  230909 FOR. BETANIA LACTEOS S/A. ;;1399.46;230909
08/05/2019;RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO BANCÁRIO;;231.05;Sem número
15/05/2019;COMPRA DE MERCADORIA CONF. NF.  234260 FOR. BETANIA LACTEOS S/A. ;;120.11;234260
17/05/2019;COMPRA DE MERCADORIA CONF. NF.  235935 FOR. BETANIA LACTEOS S/A. ;;170.95;235935
17/05/2019;COMPRA DE MERCADORIA CONF. NF.  235936 FOR. BETANIA LACTEOS S/A. ;;4446.0;235936
17/05/2019;COMPRA DE MERCADORIA CONF. NF.  235937 FOR. BETANIA LACTEOS S/A. ;;1052.5;235937
17/05/2019;COMPRA DE MERCADORIA CONF. NF.  235938 FOR. BETANIA LACTEOS S/A. ;;2308.5;235938
22/05/2019;COMPRA DE MERCADORIA CONF. NF.  237171 FOR. BETANIA LACTEOS S/A. ;;454.5;237171
22/05/2019;COMPRA DE MERCADORIA CONF. NF.  237172 FOR. BETANIA LACTEOS S/A. ;;1764.85;237172
27/05/2019;COMPRA DE MERCADORIA CONF. NF.  240443 FOR. BETANIA LACTEOS S/A. ;;558.12;240443
29/05/2019;RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO BANCÁRIO;;132.6;Sem número
31/05/2019;COMPRA DE MERCADORIA CONF. NF.  241908 FOR. BETANIA LACTEOS S/A. ;;1539.0;241908
03/06/2019;RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO BANCÁRIO;;169.91;Sem número
04/06/2019;COMPRA DE MERCADORIA CONF. NF.  243239 FOR. BETANIA LACTEOS S/A. ;;350.2;243239
07/06/2019;COMPRA DE MERCADORIA CONF. NF.  244905 FOR. BETANIA LACTEOS S/A. ;;3420.0;244905
12/06/2019;COMPRA DE MERCADORIA CONF. NF.  246202 FOR. BETANIA LACTEOS S/A. ;;1136.27;246202
12/06/2019;COMPRA DE MERCADORIA CONF. NF.  246203 FOR. BETANIA LACTEOS S/A. ;;629.47;246203
19/06/2019;COMPRA DE MERCADORIA CONF. NF.  248679 FOR. BETANIA LACTEOS S/A. ;;903.04;248679
21/06/2019;COMPRA DE MERCADORIA CONF. NF.  250257 FOR. BETANIA LACTEOS S/A. ;;5040.0;250257
25/06/2019;COMPRA DE MERCADORIA CONF. NF.  250874 FOR. BETANIA LACTEOS S/A. ;;583.44;250874
18/01/2019;COMPRA DE MERCADORIA CONF. NF.  9293 FOR. DA BARRA COMERCIO E  SERVICOS DE EMPACOTA ;;5376.0;9293
26/03/2019;COMPRA DE MERCADORIA CONF. NF.  9990 FOR. DA BARRA COMERCIO E  SERVICOS DE EMPACOTA ;;47710.0;9990
31/03/2019;COMPRA DE MERCADORIA CONF. NF.  10073 FOR. DA BARRA COMERCIO E  SERVICOS DE EMPACOTA ;;9450.0;10073
